COORD_X,COORD_Y,TRAM,Rang,LATITUDE,LONGITUDE
433021.816,4588762.055,T16689U,30-40 µg/m³,41.44764474824053,2.1981570125237297
433121.923,4588775.333,T16691O,30-40 µg/m³,41.44777268529405,2.1993538811356297
428118.127,4581581.659,T16695S,20-30 µg/m³,41.38254986499345,2.1403108197090877
427654.128,4580946.002,T16696T,20-30 µg/m³,41.37678315792933,2.134837994719699
427032.112,4581061.195,T16697U,20-30 µg/m³,41.37776449351457,2.1273864532948576
426978.896,4580888.807,T16698V,20-30 µg/m³,41.37620703654116,2.1267708890018198
427841.298,4580640.366,T16701Z,20-30 µg/m³,41.37404721417398,2.137112442428782
428359.273,4578301.253,T16708G,20-30 µg/m³,41.35302589509323,2.1435821059393225
430034.647,4579863.9,T16709H,20-30 µg/m³,41.36724749448443,2.163427805170625
430073.751,4579819.053,T16710A,20-30 µg/m³,41.36684696875113,2.163900493243253
430149.105,4579622.197,T16711B,20-30 µg/m³,41.36508048689507,2.1648240735013236
430308.964,4579742.132,T16712C,20-30 µg/m³,41.3661745614839,2.166721459836621
430325.96,4579679.629,T16713D,20-30 µg/m³,41.36561308624561,2.1669318369931303
430149.864,4579590.847,T16714E,20-30 µg/m³,41.364798192471476,2.16483675823587
430146.34,4579744.702,T16715F,20-30 µg/m³,41.3661836135316,2.164776906676706
426176.343,4576223.413,T16716G,20-30 µg/m³,41.33411442324743,2.117742181898595
426075.92,4576271.495,T16717H,20-30 µg/m³,41.3345382752799,2.1165363235801844
425938.022,4576337.593,T16718I,20-30 µg/m³,41.33512093491619,2.114880439207718
426025.44,4576328.837,T16719J,20-30 µg/m³,41.335050101929156,2.115926124514842
426151.291,4576265.545,T16720C,20-30 µg/m³,41.33449159593129,2.1174377002039217
426111.121,4576182.443,T16721D,20-30 µg/m³,41.333739443910396,2.1169677937872184
426226.314,4576232.113,T16722E,20-30 µg/m³,41.33419735701268,2.1183382549746854
426185.127,4576147.584,T16723F,20-30 µg/m³,41.333432262918556,2.117856361049698
426119.906,4576106.613,T16724G,20-30 µg/m³,41.33305727546467,2.11708199235217
426171.536,4576082.496,T16725H,20-30 µg/m³,41.332844793422495,2.117701867290275
426221.629,4576058.767,T16726I,20-30 µg/m³,41.33263566187457,2.118303325118896
426293.818,4576023.88,T16727J,20-30 µg/m³,41.33232805194972,2.1191701628930715
426344.637,4575999.099,T16728K,20-30 µg/m³,41.332109503964865,2.119780414020255
426407.202,4575968.562,T16729L,20-30 µg/m³,41.3318401829958,2.120531712827978
426505.682,4575921.693,T16730E,20-30 µg/m³,41.33142703605796,2.1217141321752377
426591.319,4575881.637,T16731F,20-30 µg/m³,41.33107406956437,2.1227422528558755
425937.13,4575946.78,T16732G,20-30 µg/m³,41.33160094134661,2.1149174291624266
425836.968,4576001.16,T16733H,20-30 µg/m³,41.33208151206818,2.113713949558723
425749.111,4576042.418,T16734I,20-30 µg/m³,41.33244501865499,2.1126590914805066
425679.803,4576065.435,T16735J,20-30 µg/m³,41.33264593615651,2.111828100386381
425999.513,4576230.236,T16736K,20-30 µg/m³,41.33415965799863,2.115628317311741
428688.814,4584748.295,T16737L,20-30 µg/m³,41.411121324628745,2.146762429597244
431906.324,4587728.161,T16738M,50-60 µg/m³,41.438238995498196,2.1849204986676996
431950.331,4587725.56,T16740G,20-30 µg/m³,41.43821929989119,2.1854475030921523
431946.021,4587705.818,T16741H,20-30 µg/m³,41.438041125550114,2.1853981409815963
431935.143,4587748.885,T16742I,30-40 µg/m³,41.43842809245802,2.1852630933949455
426371.883,4576092.705,T16743J,20-30 µg/m³,41.33295507020682,2.1200946356921486
426497.401,4575686.946,T16744K,20-30 µg/m³,41.32931199449316,2.121643582409265
426415.211,4575725.52,T16745L,20-30 µg/m³,41.32965191831874,2.120656850567767
426213.947,4575815.172,T16746M,20-30 µg/m³,41.3304409837246,2.118241117055373
426319.094,4575770.353,T16747N,20-30 µg/m³,41.330046933234314,2.119502938928307
426040.639,4575896.173,T16748O,20-30 µg/m³,41.331154647030836,2.1161604251197517
426124.687,4575856.371,T16749P,20-30 µg/m³,41.330803872438935,2.1171695528890107
426013.858,4575824.915,T16750I,20-30 µg/m³,41.33051039358448,2.115849097452941
426114.034,4575774.455,T16751J,20-30 µg/m³,41.330065107309686,2.1170522232013287
426195.14,4575733.948,T16752K,20-30 µg/m³,41.32970770554694,2.1180262619113095
426278.572,4575688.208,T16753L,20-30 µg/m³,41.3293033763266,2.1190287176125233
426375.377,4575642.902,T16754M,20-30 µg/m³,41.328904168705684,2.120190896772582
426458.314,4575603.719,T16755N,20-30 µg/m³,41.32855883183972,2.1211866188709787
426193.883,4575508.499,T16756O,20-30 µg/m³,41.32767704933318,2.118038628055176
426288.707,4575464.314,T16757P,20-30 µg/m³,41.32728776669268,2.119176978481985
426371.647,4575424.973,T16758Q,20-30 µg/m³,41.326941015533315,2.120172736009741
426092.714,4575282.576,T16760K,20-30 µg/m³,41.325632969544884,2.11685730394366
426182.177,4575238.878,T16761L,20-30 µg/m³,41.32524759353631,2.1179315135384558
426268.199,4575197.858,T16762M,20-30 µg/m³,41.324886012486594,2.118964273190577
426507.661,4575801.526,T16763N,20-30 µg/m³,41.3303449132652,2.121752315787611
426440.182,4575663.133,T16764O,20-30 µg/m³,41.32909229910074,2.12096277523777
426376.178,4575532.787,T16765P,20-30 µg/m³,41.327912473542945,2.120213810220602
426278.714,4575330.827,T16766Q,20-30 µg/m³,41.32608458088708,2.1190737739400736
426313.062,4575893.227,T16768S,20-30 µg/m³,41.331153065448895,2.119415960799269
426247.259,4575753.272,T16769T,20-30 µg/m³,41.32988652074346,2.118646671527021
425775.983,4575748.624,T16772O,20-30 µg/m³,41.32980139770049,2.113016084579664
425831.571,4575723.237,T16773P,20-30 µg/m³,41.3295778630374,2.1136833892159634
425897.18,4575789.782,T16774Q,20-30 µg/m³,41.33018324453982,2.114459214058489
425841.2,4575814.506,T16775R,20-30 µg/m³,41.33040077617336,2.1137873027657346
425765.568,4575849.733,T16776S,20-30 µg/m³,41.330711090816195,2.11287928453337
425680.98,4575900.48,T16777T,20-30 µg/m³,41.33116035540753,2.1118623445102487
425709.697,4576005.642,T16778U,20-30 µg/m³,41.33211015859596,2.1121926230366825
425733.325,4576115.416,T16779V,20-30 µg/m³,41.33310103043923,2.112461537026649
425817.66,4576079.688,T16780O,20-30 µg/m³,41.332787008350735,2.1134736462311126
425779.957,4576000.27,T16781P,20-30 µg/m³,41.33206824813508,2.1130328260199196
425745.434,4575929.252,T16782Q,20-30 µg/m³,41.33142543496143,2.112628986515149
425691.195,4575816.755,T16783R,20-30 µg/m³,41.33040721665526,2.111994643752096
425949.958,4576127.569,T16784S,20-30 µg/m³,41.33323042162391,2.115048674179233
425907.057,4576034.071,T16785T,20-30 µg/m³,41.332384375963144,2.1145474388896432
425846.785,4575900.601,T16786U,20-30 µg/m³,41.33117671672237,2.1138435285946366
425822.818,4575630.97,T16787V,20-30 µg/m³,41.328746041701216,2.1135900668527023
425813.811,4575555.044,T16788W,20-30 µg/m³,41.32806137438697,2.1134917166713345
425766.354,4575657.354,T16789X,20-30 µg/m³,41.32897847488318,2.1129121816897083
425713.553,4575682.519,T16790Q,20-30 µg/m³,41.3292002625171,2.1122782085625675
426035.308,4576022.825,T16791R,20-30 µg/m³,41.3322948673621,2.116081305072473
425881.772,4576202.993,T16792S,20-30 µg/m³,41.33390347033132,2.1142246928208066
425888.95,4576115.16,T16793T,20-30 µg/m³,41.333113050468185,2.1143211820503627
425803.124,4576156.875,T16794U,20-30 µg/m³,41.33348086544039,2.1132905239029287
425730.436,4576192.959,T16795V,20-30 µg/m³,41.333799165541606,2.1124175347390644
425977.077,4575884.975,T16796W,20-30 µg/m³,41.33104795556085,2.1154022887227484
425942.712,4575814.072,T16797X,20-30 µg/m³,41.33040620070051,2.1150003058011486
425885.566,4575465.218,T16801C,20-30 µg/m³,41.327258944007795,2.1143600308550687
425863.234,4575454.006,T16802D,20-30 µg/m³,41.327155907933395,2.114094570266899
425883.518,4575434.892,T16803E,20-30 µg/m³,41.32698562011941,2.1143392597673807
426350.407,4575705.289,T16804F,20-30 µg/m³,41.32946378592455,2.119884978389466
426287.905,4575574.429,T16805G,20-30 µg/m³,41.32827946151028,2.1191540377496896
426184.55,4575622.277,T16806H,20-30 µg/m³,41.32870095387231,2.117913291914941
426192.17,4575372.365,T16812F,20-30 µg/m³,41.326450780317586,2.1180346959953527
426021.768,4575703.763,T16813G,20-30 µg/m³,41.32941994634758,2.115958364735829
426114.993,4575657.34,T16814H,20-30 µg/m³,41.3290103813733,2.11707792405819
426581.059,4575767.057,T16815I,20-30 µg/m³,41.3300411516907,2.122633502811588
426515.533,4575627.531,T16816J,20-30 µg/m³,41.328778516873946,2.1218674214156894
426453.783,4575495.904,T16817K,20-30 µg/m³,41.32758736513155,2.1211455300850877
426364.589,4575307.212,T16818L,20-30 µg/m³,41.32587973725812,2.12010267537982
428127.026,4575685.796,T16840J,30-40 µg/m³,41.32944859436405,2.141115623451214
428674.253,4579262.217,T16849S,20-30 µg/m³,41.36170894598881,2.147234113682552
427536.828,4582604.919,T16854P,30-40 µg/m³,41.391713811336466,2.133236993571221
426410.082,4581136.519,T16855Q,20-30 µg/m³,41.37838625952529,2.11993936949581
426395.726,4581052.666,T16856R,20-30 µg/m³,41.37762971766613,2.1197778889757335
426389.398,4580960.19,T16857S,20-30 µg/m³,41.37679624616237,2.119713452890183
426044.552,4581012.914,T16858T,20-30 µg/m³,41.37723949000523,2.1155835827954323
425102.892,4583122.462,T16860N,10-20 µg/m³,41.39615210141332,2.104062997039072
425200.981,4583434.897,T16862P,10-20 µg/m³,41.3989751814557,2.1051976271788027
425149.228,4583202.942,T16863Q,10-20 µg/m³,41.39688125995343,2.1046072659324184
425015.861,4582402.102,T16865S,10-20 µg/m³,41.38965605671012,2.1031112221746677
425082.635,4582633.353,T16866T,10-20 µg/m³,41.39174504607209,2.1038812126424755
425229.066,4582447.175,T16868V,10-20 µg/m³,41.39008185543174,2.1056555147830447
425178.199,4582386.187,T16869W,10-20 µg/m³,41.38952783520483,2.1050546928777103
425193.421,4582376.771,T16870P,10-20 µg/m³,41.389444445572906,2.1052379051109824
425246.969,4582538.798,T16871Q,10-20 µg/m³,41.390908724533304,2.105858322202886
429273.811,4583173.876,T16872R,30-40 µg/m³,41.39699282053225,2.1539451422349125
429303.097,4583194.893,T16873S,30-40 µg/m³,41.397184688188304,2.1542929825252024
429167.72,4583055.455,T16874T,30-40 µg/m³,41.3959169083972,2.152690025004296
428444.668,4582731.54,T16876V,30-40 µg/m³,41.39293551883995,2.1440799264518065
428435.621,4582701.715,T16877W,40-50 µg/m³,41.39266609156564,2.1439752452055796
428326.225,4582815.85,T16878X,30-40 µg/m³,41.39368431948783,2.1426533265272414
428397.632,4582787.396,T16879Y,30-40 µg/m³,41.39343440601436,2.1435107546252055
428375.796,4582760.555,T16880R,30-40 µg/m³,41.39319071513594,2.1432527603582026
428278.463,4582745.456,T16881S,30-40 µg/m³,41.39304605017687,2.1420904054717274
428369.185,4582875.531,T16882T,30-40 µg/m³,41.39422567055905,2.1431600907819415
428308.791,4582848.475,T16883U,20-30 µg/m³,41.393976606215844,2.142440944950839
428290.903,4582819.654,T16884V,20-30 µg/m³,41.39371543192519,2.142230407164586
426587.444,4584390.42,T16893W,20-30 µg/m³,41.40770892201814,2.12166577154413
426627.89,4584422.119,T16894X,30-40 µg/m³,41.40799811313365,2.122145784303785
426716.561,4584459.782,T16896Z,30-40 µg/m³,41.408345415349125,2.123202000621615
426909.65,4584650.52,T16897A,30-40 µg/m³,41.41008088636931,2.1254889128798236
426887.465,4584735.472,T16898B,20-30 µg/m³,41.41084399251566,2.1252132390271057
426297.751,4584769.033,T16904I,20-30 µg/m³,41.4110924012927,2.1181540600690827
426335.17,4584815.33,T16905J,20-30 µg/m³,41.41151280681243,2.1185960903488854
426096.79,4584535.196,T16906K,20-30 µg/m³,41.408967890519584,2.1157783990413863
426218.092,4584568.566,T16907L,20-30 µg/m³,41.409279581873726,2.117225493607443
426299.291,4584466.987,T16912I,20-30 µg/m³,41.40837215703905,2.118209271781827
426288.511,4584516.741,T16913J,20-30 µg/m³,41.40881927939048,2.1180742490055886
426311.864,4584600.039,T16914K,20-30 µg/m³,41.40957164638292,2.118343482404407
426290.397,4584578.404,T16915L,20-30 µg/m³,41.409374821864255,2.1180893006860217
431583.31,4581631.378,T16919P,30-40 µg/m³,41.383299806350266,2.1817437683819634
430949.871,4581546.838,T16920I,30-40 µg/m³,41.38248426263057,2.174178291663933
430935.961,4581549.479,T16921J,30-40 µg/m³,41.38250685537737,2.1740116472285997
430967.388,4581513.078,T16923L,30-40 µg/m³,41.38218169958244,2.174391615658244
430970.976,4581493.344,T16926O,30-40 µg/m³,41.38200426916757,2.1744367707678602
427202.217,4582888.281,T16933N,20-30 µg/m³,41.39423571707457,2.1292009502264633
430200.719,4581799.464,T16940M,30-40 µg/m³,41.384694939059706,2.1651904332020586
430963.936,4581503.253,T16942O,30-40 µg/m³,41.3820929125351,2.1743514542803517
430938.257,4581525.934,T16943P,30-40 µg/m³,41.38229498969152,2.1740417875454154
426200.775,4585038.115,T16944Q,10-20 µg/m³,41.4135069952996,2.1169610553945755
426455.423,4583688.315,T16945R,20-30 µg/m³,41.40137331732397,2.120171712884511
426471.868,4583702.833,T16946S,20-30 µg/m³,41.401505578430566,2.120366662068474
426492.111,4583682.988,T16947T,20-30 µg/m³,41.401328694524146,2.120611215877093
426461.228,4583713.676,T16948U,20-30 µg/m³,41.40160226328194,2.1202380706097106
426743.062,4582705.171,T16949V,20-30 µg/m³,41.39254483091738,2.1237313525722725
425517.78,4583764.067,T16952Q,20-30 µg/m³,41.401969264809715,2.1089464779575016
425460.51,4583819.175,T16953R,10-20 µg/m³,41.402460288311524,2.1082546333854824
425414.457,4583802.96,T16954S,10-20 µg/m³,41.40230997670124,2.1077057451258985
425430.267,4583779.723,T16955T,10-20 µg/m³,41.40210215886619,2.107897726395249
429046.841,4583936.623,T16957V,20-30 µg/m³,41.403842598357166,2.1511409282168765
429206.96,4584534.562,T16958W,30-40 µg/m³,41.40924212019664,2.152986393603701
429120.095,4584595.912,T16959X,30-40 µg/m³,41.40978702035391,2.1519400078046087
429708.611,4583922.949,T16960Q,20-30 µg/m³,41.403777574761264,2.159058881462809
430260.94,4584318.615,T16961R,30-40 µg/m³,41.40738930028454,2.1656204831546844
429944.141,4583390.053,T16962S,30-40 µg/m³,41.39899852907855,2.16193805726363
428861.376,4584929.768,T16963T,20-30 µg/m³,41.41277107062657,2.148805576502075
428861.961,4585617.835,T16964U,20-30 µg/m³,41.4189682599546,2.1487316608811557
428800.554,4585797.483,T16966W,20-30 µg/m³,41.4205808355559,2.147975767830363
428551.742,4585419.292,T16968Y,20-30 µg/m³,41.41715254241754,2.145043295327394
428861.112,4585681.084,T16969Z,20-30 µg/m³,41.419537842273414,2.148714063210983
428857.351,4585707.897,T16972U,20-30 µg/m³,41.41977900281993,2.1486659079104076
428814.502,4585690.914,T16973V,20-30 µg/m³,41.419622248975095,2.1481552052366664
430785.392,4584643.919,T16974W,20-30 µg/m³,41.41036452990145,2.17185734905888
430705.197,4584743.095,T16975X,20-30 µg/m³,41.411250863475054,2.170886566263744
430275.215,4584585.432,T16976Y,20-30 µg/m³,41.40979366357298,2.165760513982848
429989.016,4584964.603,T16977Z,20-30 µg/m³,41.41318383823424,2.162292692326767
431402.625,4585228.625,T16978A,20-30 µg/m³,41.41568369599755,2.1791754263504575
431427.452,4585211.233,T16979B,20-30 µg/m³,41.41552917103417,2.179474444250651
430946.585,4586552.549,T16980U,20-30 µg/m³,41.427568743362514,2.1735679005588175
431489.449,4581657.849,T16987B,30-40 µg/m³,41.38353023563035,2.180618317971657
431220.283,4581333.539,T16988C,30-40 µg/m³,41.3805863031335,2.177436238797779
432422.336,4586558.052,T16989D,20-30 µg/m³,41.427743814391945,2.1912273835439566
432425.109,4586508.668,T16990W,20-30 µg/m³,41.42729926233585,2.1912660875567544
432452.911,4586535.218,T16991X,20-30 µg/m³,41.427540727739824,2.191595822778019
432394.534,4586531.502,T16992Y,20-30 µg/m³,41.42750234794346,2.1908976486892344
423655.667,4586667.639,T16994A,10-20 µg/m³,41.427945452946666,2.086305715224423
432165.764,4587394.291,T16998E,20-30 µg/m³,41.435253905221344,2.188063166939803
432164.91,4587293.849,T17000H,20-30 µg/m³,41.434349187107884,2.1880642200983718
432165.622,4587365.625,T17003K,20-30 µg/m³,41.43499570860157,2.1880646850649317
432261.273,4587330.673,T17004L,20-30 µg/m³,41.43468898193887,2.189213375522216
432224.867,4587332.183,T17005M,20-30 µg/m³,41.43469951034191,2.188777492972628
428171.271,4586863.101,T17006N,20-30 µg/m³,41.430122373477694,2.1403195303138167
434117.676,4584940.941,T17007O,20-30 µg/m³,41.41331977855785,2.2116915839495914
432515.84,4589526.186,T17011K,20-30 µg/m³,41.45448461824167,2.192014797896971
432541.048,4589528.468,T17012L,30-40 µg/m³,41.45450729072323,2.1923163285158305
431236.625,4581748.899,T17013M,30-40 µg/m³,41.384328726628375,2.1775845247368393
427264.628,4581881.116,T17014N,20-30 µg/m³,41.38517024495672,2.1300683600719412
426322.843,4584556.919,T17015O,20-30 µg/m³,41.40918429132235,2.1184800779693855
425233.183,4584262.376,T17016P,20-30 µg/m³,41.40643087191039,2.1054806023660904
432187.883,4587665.829,T17017Q,20-30 µg/m³,41.437701420569034,2.1882974222472082
431089.619,4587419.625,T17018R,20-30 µg/m³,41.43539045637007,2.175180712175119
431119.957,4587484.04,T17019S,20-30 µg/m³,41.43597322058518,2.1755364632927274
432475.933,4583889.57,T17023O,20-30 µg/m³,41.40371413378961,2.192166636115475
432570.135,4583888.992,T17024P,20-30 µg/m³,41.403716834508096,2.1932935916717624
430837.657,4587395.453,T17025Q,20-30 µg/m³,41.43515108808949,2.172167933860153
429282.204,4586017.326,T17026R,20-30 µg/m³,41.422603408781775,2.1537132280808096
430068.771,4586549.435,T17027S,20-30 µg/m³,41.42746475624436,2.163063641450802
430151.61,4586602.37,T17034R,20-30 µg/m³,41.42794872844748,2.1640488407442495
429806.515,4586487.649,T17035S,20-30 µg/m³,41.42688540049779,2.1599324605772003
429772.328,4586468.574,T17036T,20-30 µg/m³,41.42671061158931,2.1595255724272
429789.79,4586478.468,T17037U,20-30 µg/m³,41.4268012492818,2.1597333845323017
429156.402,4586065.16,T17041Q,20-30 µg/m³,41.42302314678229,2.1522022975055113
429122.992,4586033.997,T17042R,20-30 µg/m³,41.422739527772016,2.1518061687683168
429764.178,4587054.925,T17049Y,20-30 µg/m³,41.43199092432609,2.1593599195258193
429638.854,4585297.39,T17050R,20-30 µg/m³,41.41615054234541,2.158064602578842
429554.308,4585308.053,T17051S,20-30 µg/m³,41.416239172721426,2.1570517957156303
429480.576,4585205.325,T17052T,20-30 µg/m³,41.41530747496795,2.1561815909674853
429372.639,4585223.718,T17053U,20-30 µg/m³,41.41546365452271,2.1548880302390248
429397.753,4585207.023,T17054V,20-30 µg/m³,41.41531549603268,2.1551904561066633
430126.75,4586707.788,T17057Y,20-30 µg/m³,41.4288960246663,2.1637391605176663
